0,1,2,3,4,5,6,7,8
바텀믿는 탑솔러,Unranked,WIN,Lissandra,top,7 , 9 , 29,4.00
바텀믿는 탑솔러,Unranked,LOSS,Corki,top,8 , 10 , 10,1.80
바텀믿는 탑솔러,Unranked,WIN,Gnar,top,3 , 10 , 9,1.20
바텀믿는 탑솔러,Unranked,LOSS,Pyke,support,5 , 13 , 13,1.38
바텀믿는 탑솔러,Unranked,LOSS,Blitzcrank,support,4 , 11 , 18,2.00
바텀믿는 탑솔러,Unranked,WIN,Blitzcrank,support,1 , 1 , 5,6.00
바텀믿는 탑솔러,Unranked,LOSS,Morgana,support,1 , 3 , 1,0.67
바텀믿는 탑솔러,Unranked,LOSS,Vex,mid,2 , 6 , 3,0.83
바텀믿는 탑솔러,Unranked,WIN,Gwen,top,1 , 10 , 5,0.60
바텀믿는 탑솔러,Unranked,WIN,Camille,top,4 , 8 , 6,1.25
바텀믿는 탑솔러,Unranked,WIN,Malphite,top,5 , 5 , 13,3.60
바텀믿는 탑솔러,Unranked,WIN,Gwen,top,1 , 1 , 0,1.00
바텀믿는 탑솔러,Unranked,WIN,Gwen,top,7 , 2 , 8,7.50
바텀믿는 탑솔러,Unranked,WIN,TahmKench,top,3 , 2 , 7,5.00
바텀믿는 탑솔러,Unranked,WIN,Rumble,top,8 , 3 , 3,3.67
바텀믿는 탑솔러,Unranked,WIN,Thresh,support,2 , 9 , 26,3.11
바텀믿는 탑솔러,Unranked,WIN,Vex,mid,8 , 3 , 8,5.33
바텀믿는 탑솔러,Unranked,WIN,RekSai,jungle,15 , 3 , 10,8.33
바텀믿는 탑솔러,Unranked,WIN,Yone,mid,7 , 5 , 5,2.40
바텀믿는 탑솔러,Unranked,WIN,Fiddlesticks,jungle,4 , 2 , 7,5.50
바텀믿는 탑솔러,Unranked,WIN,Vex,mid,12 , 5 , 6,3.60
바텀믿는 탑솔러,Unranked,WIN,Yone,top,4 , 13 , 9,1.00
SooYoung,Platinum 1,LOSS,Akali,top,8 , 5 , 5,2.60
SooYoung,Platinum 1,WIN,Irelia,top,2 , 2 , 8,5.00
SooYoung,Platinum 1,LOSS,Gangplank,top,0 , 6 , 1,0.17
SooYoung,Platinum 1,WIN,Mordekaiser,top,4 , 3 , 3,2.33
SooYoung,Platinum 1,LOSS,Qiyana,mid,4 , 8 , 3,0.88
SooYoung,Platinum 1,WIN,Irelia,top,12 , 0 , 2 ,4.00
SooYoung,Platinum 1,LOSS,Sylas,top,4 , 12 , 2,0.50
SooYoung,Platinum 1,LOSS,Talon,jungle,4 , 4 , 6,2.50
SooYoung,Platinum 1,LOSS,Ezreal,adc,8 , 11 , 9,1.55
SooYoung,Platinum 1,LOSS,LeeSin,jungle,5 , 8 , 3,1.00
SooYoung,Platinum 1,LOSS,Jayce,top,8 , 11 , 4,1.09
SooYoung,Platinum 1,LOSS,Lillia,jungle,2 , 14 , 5,0.50
SooYoung,Platinum 1,WIN,Graves,jungle,10 , 2 , 9,9.50
SooYoung,Platinum 1,LOSS,Ekko,jungle,4 , 4 , 0,1.00
SooYoung,Platinum 1,WIN,Leblanc,mid,10 , 3 , 9,6.33
SooYoung,Platinum 1,WIN,Graves,jungle,4 , 5 , 12,3.20
SooYoung,Platinum 1,LOSS,Evelynn,jungle,11 , 4 , 9,5.00
SooYoung,Platinum 1,LOSS,Hecarim,jungle,6 , 9 , 5,1.22
SooYoung,Platinum 1,LOSS,Yone,mid,7 , 13 , 4,0.85
SooYoung,Platinum 1,WIN,Leblanc,mid,15 , 1 , 3 ,8.00
SooYoung,Platinum 1,LOSS,MissFortune,adc,7 , 8 , 6,1.63
SooYoung,Platinum 1,WIN,Aphelios,adc,9 , 11 , 9,1.64
SooYoung,Platinum 1,WIN,Graves,top,6 , 3 , 2,2.67
SooYoung,Platinum 1,WIN,Chogath,support,2 , 7 , 10,1.71
SooYoung,Platinum 1,WIN,LeeSin,top,1 , 3 , 6,2.33
SooYoung,Platinum 1,LOSS,Yone,top,7 , 5 , 3,2.00
SooYoung,Platinum 1,WIN,Jayce,top,5 , 4 , 1,1.50
SooYoung,Platinum 1,WIN,Graves,jungle,7 , 1 , 6 ,3.00
SooYoung,Platinum 1,LOSS,Aphelios,adc,4 , 13 , 2,0.46
SooYoung,Platinum 1,LOSS,Tristana,adc,12 , 5 , 3,3.00
치즈마가린,Gold 4,LOSS,Thresh,support,0 , 6 , 23,3.83
치즈마가린,Gold 4,WIN,Kaisa,adc,12 , 4 , 8,5.00
치즈마가린,Gold 4,WIN,Ezreal,adc,14 , 6 , 9,3.83
치즈마가린,Gold 4,WIN,Kaisa,adc,7 , 10 , 11,1.80
치즈마가린,Gold 4,WIN,Kaisa,adc,6 , 3 , 3,3.00
치즈마가린,Gold 4,WIN,Jinx,adc,0 , 1 , 10 ,0.00
치즈마가린,Gold 4,WIN,Kaisa,adc,20 , 9 , 17,4.11
치즈마가린,Gold 4,LOSS,Kaisa,adc,24 , 10 , 8,3.20
치즈마가린,Gold 4,WIN,Lux,mid,7 , 1 , 9 ,6.00
치즈마가린,Gold 4,WIN,Twitch,adc,13 , 8 , 12,3.13
치즈마가린,Gold 4,WIN,Kaisa,adc,14 , 5 , 5,3.80
치즈마가린,Gold 4,WIN,Samira,adc,8 , 2 , 2,5.00
치즈마가린,Gold 4,WIN,Kaisa,adc,17 , 5 , 6,4.60
치즈마가린,Gold 4,LOSS,Lucian,adc,3 , 6 , 1,0.67
치즈마가린,Gold 4,LOSS,Varus,adc,1 , 6 , 0,0.17
치즈마가린,Gold 4,WIN,Ezreal,adc,2 , 6 , 14,2.67
치즈마가린,Gold 4,LOSS,Graves,jungle,4 , 2 , 0,2.00
치즈마가린,Gold 4,WIN,Jinx,adc,13 , 3 , 7,6.67
치즈마가린,Gold 4,WIN,Kaisa,adc,21 , 5 , 15,7.20
치즈마가린,Gold 4,WIN,Kaisa,adc,2 , 5 , 5,1.40
치즈마가린,Gold 4,LOSS,Khazix,jungle,8 , 8 , 6,1.75
치즈마가린,Gold 4,LOSS,LeeSin,jungle,2 , 7 , 4,0.86
치즈마가린,Gold 4,LOSS,LeeSin,jungle,8 , 4 , 4,3.00
치즈마가린,Gold 4,WIN,Ezreal,adc,2 , 5 , 2,0.80
치즈마가린,Gold 4,LOSS,Jhin,adc,1 , 7 , 6,1.00
치즈마가린,Gold 4,WIN,Kaisa,adc,15 , 5 , 13,5.60
